YEAR,NAME,SAEMHI_LB90,SAEMHI_PT,SAEMHI_UB90,SAEPOVRT0_17_PT,SAEPOVALL_PT,SAEPOVRTALL_PT,YEAR,state,county
2013,Red River Parish,32679,35762,38845,36.8,2045,23.5,2013,22,081
2013,Richland Parish,29416,32477,35538,40.3,5472,27.5,2013,22,083
2013,Sabine Parish,34389,37864,41339,30.8,5183,21.8,2013,22,085
2013,St. Bernard Parish,37786,40705,43624,38.4,9416,21.9,2013,22,087
2013,St. Charles Parish,51321,56163,61005,18.5,7183,13.8,2013,22,089
2013,St. Helena Parish,30785,34229,37673,38.8,2768,25.8,2013,22,091
2013,St. James Parish,44678,48358,52038,23.4,3476,16.2,2013,22,093
2013,St. John the Baptist Parish,44072,47389,50706,28.4,8012,18.5,2013,22,095
2013,St. Landry Parish,30871,33781,36691,40.5,22287,27.1,2013,22,097
2013,St. Martin Parish,38316,42110,45904,29.0,10086,19.4,2013,22,099
2013,St. Mary Parish,36336,39608,42880,29.5,11747,22.3,2013,22,101
2013,St. Tammany Parish,58236,61655,65074,15.0,26543,11.0,2013,22,103
2013,Tangipahoa Parish,36910,40228,43546,30.9,27031,22.2,2013,22,105
2013,Tensas Parish,25190,28021,30852,50.2,1626,33.3,2013,22,107
2013,Terrebonne Parish,47793,51716,55639,23.2,16817,15.2,2013,22,109
2013,Union Parish,32446,35825,39204,34.0,5386,24.6,2013,22,111
2013,Vermilion Parish,39875,43434,46993,26.6,10872,18.6,2013,22,113
2013,Vernon Parish,39371,42772,46173,22.3,8707,17.3,2013,22,115
2013,Washington Parish,30004,31630,33256,36.2,11352,25.4,2013,22,117
2013,Webster Parish,32630,35762,38894,37.0,9363,23.7,2013,22,119
2013,West Baton Rouge Parish,44566,48848,53130,24.0,3929,16.4,2013,22,121
2013,West Carroll Parish,31233,34611,37989,34.8,2575,23.4,2013,22,123
2013,West Feliciana Parish,47506,52626,57746,21.1,2472,24.4,2013,22,125
2013,Winn Parish,32090,35674,39258,35.0,3581,27.3,2013,22,127
2013,Androscoggin County,41208,44097,46986,22.3,17295,16.5,2013,23,001
2013,Aroostook County,35069,37092,39115,22.1,11217,16.4,2013,23,003
2013,Cumberland County,52544,55020,57496,13.7,33475,12.1,2013,23,005
2013,Franklin County,38276,41154,44032,21.0,4545,15.5,2013,23,007
2013,Hancock County,40915,44463,48011,20.1,7681,14.3,2013,23,009
2013,Kennebec County,42296,45151,48006,19.1,17386,14.8,2013,23,011
2013,Knox County,44993,48352,51711,20.4,5375,14.1,2013,23,013
2013,Lincoln County,44899,48908,52917,21.2,4466,13.3,2013,23,015
2013,Oxford County,36110,38932,41754,20.8,8468,15.0,2013,23,017
2013,Penobscot County,41327,43615,45903,19.3,23358,15.9,2013,23,019
2013,Piscataquis County,33225,36553,39881,27.7,2971,17.6,2013,23,021
2013,Sagadahoc County,48430,52279,56128,18.1,4219,12.1,2013,23,023
2013,Somerset County,35235,38279,41323,25.1,9056,17.8,2013,23,025
2013,Waldo County,40237,43203,46169,24.4,6425,16.8,2013,23,027
2013,Washington County,33427,35754,38081,27.2,5893,18.8,2013,23,029
2013,York County,52589,55163,57737,12.2,19554,10.0,2013,23,031
2013,Allegany County,37221,39994,42767,24.7,12210,18.6,2013,24,001
2013,Anne Arundel County,83333,85685,88037,9.3,39333,7.3,2013,24,003
2013,Baltimore County,62680,64624,66568,12.9,76434,9.5,2013,24,005
2013,Calvert County,86752,91993,97234,8.6,6170,6.9,2013,24,009
2013,Caroline County,42228,46015,49802,24.2,5380,16.7,2013,24,011
2013,Carroll County,78793,82073,85353,7.8,11089,6.8,2013,24,013
2013,Cecil County,61156,64880,68604,14.7,9906,9.8,2013,24,015
2013,Charles County,84494,87577,90660,10.8,12119,8.0,2013,24,017
2013,Dorchester County,39218,42542,45866,28.8,5702,17.7,2013,24,019
2013,Frederick County,80204,83489,86774,8.6,16413,6.9,2013,24,021
2013,Garrett County,40506,44404,48302,23.9,4677,15.9,2013,24,023
2013,Harford County,74198,77453,80708,9.6,18177,7.4,2013,24,025
2013,Howard County,104422,108503,112584,6.7,16071,5.3,2013,24,027
2013,Kent County,51942,55695,59448,21.9,2745,14.9,2013,24,029
2013,Montgomery County,96037,97873,99709,9.7,70842,7.0,2013,24,031
2013,Prince George's County,70302,71682,73062,14.1,85855,9.9,2013,24,033
2013,Queen Anne's County,75197,80143,85089,10.8,4021,8.4,2013,24,035
2013,St. Mary's County,73105,78274,83443,11.7,8774,8.2,2013,24,037
2013,Somerset County,32707,36106,39505,38.1,5862,28.5,2013,24,039
2013,Talbot County,52349,57525,62701,16.7,4074,10.9,2013,24,041
2013,Washington County,52644,55643,58642,17.2,16960,12.0,2013,24,043
2013,Wicomico County,44369,47536,50703,23.2,15906,16.5,2013,24,045
2013,Worcester County,48856,52276,55696,22.0,6685,13.1,2013,24,047
2013,Baltimore city,40917,41988,43059,32.6,136053,22.7,2013,24,510
2013,Barnstable County,58812,60685,62558,14.9,20255,9.6,2013,25,001
2013,Berkshire County,49143,51431,53719,18.8,15886,12.8,2013,25,003
2013,Bristol County,51615,53626,55637,19.2,75775,14.1,2013,25,005
2013,Dukes County,52583,58276,63969,13.4,1533,9.0,2013,25,007
2013,Essex County,65664,67235,68806,16.9,86424,11.6,2013,25,009
2013,Franklin County,49227,51828,54429,17.7,8841,12.6,2013,25,011
2013,Hampden County,46391,48560,50729,29.3,81069,17.9,2013,25,013
2013,Hampshire County,57759,61911,66063,12.1,18012,13.1,2013,25,015
2013,Middlesex County,80456,82118,83780,10.6,129965,8.7,2013,25,017
2013,Nantucket County,64640,71259,77878,9.4,906,8.8,2013,25,019
2013,Norfolk County,80614,83830,87046,7.5,46490,6.9,2013,25,021
2013,Plymouth County,72835,75264,77693,11.2,39080,8.0,2013,25,023
2013,Suffolk County,52318,54164,56010,28.7,144672,20.4,2013,25,025
2013,Worcester County,60089,62268,64447,18.0,102014,13.0,2013,25,027
2013,Alcona County,33832,36334,38836,30.0,1709,16.4,2013,26,001
2013,Alger County,35736,38821,41906,23.5,1350,15.8,2013,26,003
2013,Allegan County,52673,55274,57875,18.2,14837,13.3,2013,26,005
2013,Alpena County,36325,38784,41243,27.3,5123,17.9,2013,26,007
2013,Antrim County,43955,46890,49825,25.1,3226,14.0,2013,26,009
2013,Arenac County,35779,38201,40623,29.7,2776,18.2,2013,26,011
2013,Baraga County,37012,40402,43792,23.9,1273,16.6,2013,26,013
2013,Barry County,47598,51040,54482,16.3,6533,11.2,2013,26,015
2013,Bay County,39204,42305,45406,22.8,17834,16.9,2013,26,017
2013,Benzie County,39241,43145,47049,20.9,2255,13.1,2013,26,019
2013,Berrien County,42015,44291,46567,25.8,25588,16.9,2013,26,021
2013,Branch County,41309,43947,46585,26.7,7044,16.9,2013,26,023
2013,Calhoun County,41640,44343,47046,28.6,24518,18.7,2013,26,025
2013,Cass County,40624,42875,45126,24.7,8837,17.2,2013,26,027
2013,Charlevoix County,42376,45629,48882,22.4,3834,14.9,2013,26,029
2013,Cheboygan County,34930,37949,40968,33.4,4719,18.7,2013,26,031
2013,Chippewa County,43539,45416,47293,23.4,5566,16.6,2013,26,033
2013,Clare County,30854,33605,36356,40.1,7259,24.1,2013,26,035
2013,Clinton County,57186,61733,66280,11.0,7436,9.8,2013,26,037
2013,Crawford County,34612,37627,40642,32.3,2396,17.6,2013,26,039
2013,Delta County,38073,41287,44501,22.9,5844,16.1,2013,26,041
2013,Dickinson County,39598,43290,46982,18.1,3908,15.3,2013,26,043
2013,Eaton County,51294,53764,56234,15.8,12314,11.5,2013,26,045
2013,Emmet County,45961,48399,50837,15.4,3688,11.3,2013,26,047
2013,Genesee County,39858,41393,42928,33.0,88844,21.7,2013,26,049
2013,Gladwin County,32173,35049,37925,33.9,5290,21.0,2013,26,051
2013,Gogebic County,30736,33679,36622,34.8,3298,23.0,2013,26,053
2013,Grand Traverse County,48602,50755,52908,15.4,10175,11.6,2013,26,055
2013,Gratiot County,39800,42026,44252,26.5,7081,19.5,2013,26,057
2013,Hillsdale County,37679,40363,43047,28.3,8104,18.2,2013,26,059
2013,Houghton County,34324,36947,39570,19.1,7353,21.9,2013,26,061
2013,Huron County,38432,41044,43656,24.9,4992,15.7,2013,26,063
2013,Ingham County,42810,44979,47148,26.1,59177,22.4,2013,26,065
2013,Ionia County,46328,49047,51766,17.7,7782,13.3,2013,26,067
2013,Iosco County,34001,36103,38205,34.5,4978,19.9,2013,26,069
2013,Iron County,31634,34698,37762,26.6,1703,15.2,2013,26,071
2013,Isabella County,37016,39991,42966,22.6,18373,28.8,2013,26,073
2013,Jackson County,41948,45002,48056,28.5,28387,18.9,2013,26,075
2013,Kalamazoo County,44281,46445,48609,21.0,43882,17.7,2013,26,077
2013,Kalkaska County,36110,39269,42428,29.1,3044,17.9,2013,26,079
2013,Kent County,50702,51997,53292,18.6,90452,14.8,2013,26,081
2013,Keweenaw County,33894,37229,40564,22.6,305,14.0,2013,26,083
2013,Lake County,27857,30656,33455,52.2,3403,31.0,2013,26,085
2013,Lapeer County,49594,53506,57418,16.7,9606,11.1,2013,26,087
2013,Leelanau County,52261,56335,60409,16.2,2198,10.2,2013,26,089
2013,Lenawee County,44280,46693,49106,21.4,15003,16.0,2013,26,091
2013,Livingston County,69168,71075,72982,8.0,11668,6.4,2013,26,093
2013,Luce County,34512,38284,42056,32.4,1251,23.4,2013,26,095
2013,Mackinac County,35792,38839,41886,23.9,1603,14.6,2013,26,097
2013,Macomb County,51505,52954,54403,19.7,113152,13.4,2013,26,099
2013,Manistee County,38511,41258,44005,28.8,4115,17.9,2013,26,101
2013,Marquette County,42078,45170,48262,18.0,9709,15.4,2013,26,103
2013,Mason County,37519,40438,43357,26.8,4420,15.7,2013,26,105
2013,Mecosta County,36556,39764,42972,31.6,9353,23.6,2013,26,107
2013,Menominee County,37780,40866,43952,24.9,3798,16.2,2013,26,109
2013,Midland County,49031,53007,56983,16.7,12115,14.7,2013,26,111
2013,Missaukee County,37476,40226,42976,25.8,2321,15.6,2013,26,113
2013,Monroe County,51643,55745,59847,16.4,18626,12.5,2013,26,115
2013,Montcalm County,38125,40790,43455,26.8,11240,18.8,2013,26,117
2013,Montmorency County,31589,33742,35895,36.5,1874,20.4,2013,26,119
2013,Muskegon County,39542,41556,43570,28.1,33828,20.4,2013,26,121
2013,Newaygo County,40520,43238,45956,26.1,8133,17.2,2013,26,123
2013,Oakland County,65743,67281,68819,13.1,123819,10.2,2013,26,125
2013,Oceana County,40466,43134,45802,30.9,4742,18.3,2013,26,127
2013,Ogemaw County,32230,34778,37326,38.0,4643,22.2,2013,26,129
2013,Ontonagon County,30247,33116,35985,31.6,1024,16.4,2013,26,131
2013,Osceola County,35481,38407,41333,34.4,5122,22.4,2013,26,133
2013,Oscoda County,28561,31094,33627,31.9,1658,19.9,2013,26,135
2013,Otsego County,43380,47016,50652,21.2,3239,13.6,2013,26,137
2013,Ottawa County,55641,57994,60347,12.3,29818,11.3,2013,26,139
2013,Presque Isle County,36288,38648,41008,26.2,2009,15.6,2013,26,141
2013,Roscommon County,29861,31690,33519,39.8,5268,22.2,2013,26,143
2013,Saginaw County,39780,41510,43240,29.6,35555,18.7,2013,26,145
2013,St. Clair County,47816,49949,52082,21.4,25058,15.8,2013,26,147
2013,St. Joseph County,40690,43891,47092,26.0,10446,17.4,2013,26,149
2013,Sanilac County,38524,41502,44480,25.2,6526,15.8,2013,26,151
2013,Schoolcraft County,34719,38514,42309,27.3,1460,18.0,2013,26,153
2013,Shiawassee County,40586,43839,47092,22.8,10810,15.9,2013,26,155
2013,Tuscola County,39599,41441,43283,25.3,8826,16.6,2013,26,157
2013,Van Buren County,41916,44782,47648,24.6,13273,17.8,2013,26,159
2013,Washtenaw County,57297,59965,62633,15.2,55001,16.3,2013,26,161
2013,Wayne County,39776,40485,41194,36.9,440885,25.1,2013,26,163
2013,Wexford County,36682,39566,42450,29.1,6357,19.8,2013,26,165
2013,Aitkin County,39224,41784,44344,23.3,2060,13.3,2013,27,001
2013,Anoka County,68655,70619,72583,10.3,25532,7.6,2013,27,003
2013,Becker County,45880,49183,52486,19.3,4413,13.5,2013,27,005
2013,Beltrami County,39139,42364,45589,27.3,8829,20.2,2013,27,007
2013,Benton County,48326,51564,54802,14.3,4575,11.9,2013,27,009
2013,Big Stone County,40613,44637,48661,19.2,639,12.8,2013,27,011
2013,Blue Earth County,48802,51283,53764,13.5,10431,17.0,2013,27,013
2013,Brown County,47858,52061,56264,11.6,2332,9.6,2013,27,015
2013,Carlton County,49380,52670,55960,14.1,4086,12.1,2013,27,017
2013,Carver County,80750,86759,92768,5.2,4605,4.9,2013,27,019
2013,Cass County,46222,48367,50512,26.6,4329,15.3,2013,27,021
2013,Chippewa County,52426,55232,58038,16.2,1320,11.1,2013,27,023
2013,Chisago County,68487,71397,74307,8.2,3571,6.8,2013,27,025
2013,Clay County,47985,52567,57149,13.3,7063,12.4,2013,27,027
2013,Clearwater County,40995,44123,47251,24.6,1426,16.4,2013,27,029
2013,Cook County,43952,48124,52296,16.5,522,10.1,2013,27,031
2013,Cottonwood County,41144,45453,49762,19.0,1653,14.5,2013,27,033
2013,Crow Wing County,46148,48661,51174,16.4,7053,11.3,2013,27,035
2013,Dakota County,70365,73833,77301,10.0,33987,8.4,2013,27,037
2013,Dodge County,70245,73799,77353,9.6,1477,7.3,2013,27,039
2013,Douglas County,48740,52122,55504,13.0,3757,10.4,2013,27,041
2013,Faribault County,43326,47191,51056,18.2,1595,11.5,2013,27,043
2013,Fillmore County,48965,51323,53681,16.1,2192,10.7,2013,27,045
2013,Freeborn County,45507,47698,49889,16.9,3191,10.5,2013,27,047
2013,Goodhue County,57485,61428,65371,11.6,4253,9.3,2013,27,049
2013,Grant County,44961,49618,54275,16.4,631,10.7,2013,27,051
2013,Hennepin County,62947,64331,65715,15.3,143427,12.2,2013,27,053
2013,Houston County,47131,51160,55189,11.9,1937,10.4,2013,27,055
2013,Hubbard County,44373,46530,48687,21.0,2733,13.4,2013,27,057
2013,Isanti County,54391,58436,62481,10.8,3151,8.4,2013,27,059
2013,Itasca County,43427,46834,50241,20.5,5815,13.1,2013,27,061
2013,Jackson County,51480,56397,61314,14.0,975,9.6,2013,27,063
2013,Kanabec County,43204,46940,50676,21.6,2246,14.2,2013,27,065
2013,Kandiyohi County,51095,53290,55485,18.1,4967,11.9,2013,27,067
2013,Kittson County,44212,48458,52704,13.2,443,10.1,2013,27,069
2013,Koochiching County,40686,44817,48948,22.9,2183,16.9,2013,27,071
2013,Lac qui Parle County,42987,46805,50623,14.3,719,10.5,2013,27,073
2013,Lake County,45914,50875,55836,16.6,1178,11.1,2013,27,075
2013,Lake of the Woods County,38702,42644,46586,19.9,480,12.4,2013,27,077
2013,Le Sueur County,57224,60190,63156,11.2,2435,8.9,2013,27,079
2013,Lincoln County,44193,48205,52217,13.6,651,11.4,2013,27,081
2013,Lyon County,48138,51011,53884,15.2,3159,12.8,2013,27,083
2013,McLeod County,51568,54971,58374,11.8,3109,8.8,2013,27,085
2013,Mahnomen County,36188,39706,43224,38.3,1320,24.3,2013,27,087
2013,Marshall County,49563,53692,57821,13.6,859,9.2,2013,27,089
2013,Martin County,46969,51118,55267,17.8,2325,11.6,2013,27,091
2013,Meeker County,51996,55327,58658,12.2,2129,9.4,2013,27,093
2013,Mille Lacs County,46093,48978,51863,17.9,3056,12.1,2013,27,095
2013,Morrison County,45418,48716,52014,16.4,3951,12.2,2013,27,097
2013,Mower County,47947,50479,53011,18.7,5300,13.7,2013,27,099
2013,Murray County,49423,53300,57177,13.1,803,9.6,2013,27,101
2013,Nicollet County,54253,58620,62987,11.7,3506,11.4,2013,27,103
2013,Nobles County,47752,50936,54120,19.4,3016,14.2,2013,27,105
2013,Norman County,41105,45276,49447,19.8,879,13.6,2013,27,107
2013,Olmsted County,63509,65829,68149,10.3,12153,8.3,2013,27,109
2013,Otter Tail County,46126,48157,50188,16.5,6667,11.8,2013,27,111
2013,Pennington County,43368,47300,51232,14.6,1475,10.7,2013,27,113
2013,Pine County,39893,43026,46159,23.2,4265,15.7,2013,27,115
2013,Pipestone County,44824,47613,50402,17.2,1126,12.4,2013,27,117
2013,Polk County,50378,52706,55034,17.4,4033,13.3,2013,27,119
2013,Pope County,51347,55404,59461,13.5,1181,11.0,2013,27,121
2013,Ramsey County,54356,56293,58230,22.5,82805,16.2,2013,27,123
2013,Red Lake County,40889,45019,49149,14.2,448,11.2,2013,27,125
2013,Redwood County,46660,50453,54246,13.7,1571,10.2,2013,27,127
2013,Renville County,50378,53823,57268,17.8,1748,11.8,2013,27,129
2013,Rice County,55076,58644,62212,13.9,6650,11.6,2013,27,131
2013,Rock County,48803,54045,59287,13.5,972,10.5,2013,27,133
2013,Roseau County,48571,51576,54581,11.9,1331,8.7,2013,27,135
2013,St. Louis County,44217,46022,47827,19.0,31806,16.5,2013,27,137
2013,Scott County,79952,85481,91010,6.7,8032,5.9,2013,27,139
2013,Sherburne County,69867,74915,79963,7.7,5722,6.5,2013,27,141
2013,Sibley County,51184,56007,60830,13.7,1452,9.8,2013,27,143
2013,Stearns County,54000,56705,59410,12.6,18417,12.7,2013,27,145
2013,Steele County,50484,53932,57380,14.4,3853,10.7,2013,27,147
2013,Stevens County,50835,56140,61445,11.4,1229,14.0,2013,27,149
2013,Swift County,47633,52083,56533,14.2,970,10.3,2013,27,151
2013,Todd County,41086,43974,46862,20.8,3237,13.5,2013,27,153
2013,Traverse County,45604,50451,55298,18.3,397,11.9,2013,27,155
2013,Wabasha County,48985,52617,56249,11.7,1984,9.4,2013,27,157
2013,Wadena County,36230,39805,43380,20.3,2073,15.5,2013,27,159
2013,Waseca County,48981,53448,57915,14.0,1832,10.3,2013,27,161
2013,Washington County,78709,81052,83395,6.9,14085,5.8,2013,27,163
2013,Watonwan County,44070,48064,52058,17.3,1229,11.2,2013,27,165
2013,Wilkin County,48354,52849,57344,13.7,703,11.0,2013,27,167
2013,Winona County,45976,49636,53296,14.0,6741,14.4,2013,27,169
2013,Wright County,68372,71999,75626,8.2,8993,7.1,2013,27,171
2013,Yellow Medicine County,46346,50311,54276,14.1,1070,10.8,2013,27,173
2013,Adams County,28614,31385,34156,44.3,9078,30.9,2013,28,001
2013,Alcorn County,30444,33467,36490,31.8,9049,24.8,2013,28,003
2013,Amite County,30216,33571,36926,36.8,3071,24.1,2013,28,005
2013,Attala County,28787,31644,34501,37.9,5059,26.7,2013,28,007
2013,Benton County,27195,30198,33201,39.6,2351,27.8,2013,28,009
2013,Bolivar County,27325,29622,31919,55.8,12180,37.7,2013,28,011
2013,Calhoun County,29506,32656,35806,36.3,3736,25.8,2013,28,013
2013,Carroll County,33590,37283,40976,28.5,1863,18.7,2013,28,015
2013,Chickasaw County,30130,32525,34920,33.2,4100,24.4,2013,28,017
2013,Choctaw County,29683,32922,36161,37.3,2140,25.9,2013,28,019
2013,Claiborne County,22901,25438,27975,52.1,3323,40.9,2013,28,021
2013,Clarke County,30747,34141,37535,31.2,3558,21.8,2013,28,023
2013,Clay County,27880,30935,33990,47.7,6227,31.0,2013,28,025
2013,Coahoma County,25268,27500,29732,55.9,9729,39.5,2013,28,027
2013,Copiah County,29034,32060,35086,42.5,8344,29.6,2013,28,029
2013,Covington County,29877,32999,36121,41.1,5387,28.2,2013,28,031
2013,DeSoto County,56506,59043,61580,16.4,20116,12.0,2013,28,033
2013,Forrest County,31788,34391,36994,37.7,20551,28.0,2013,28,035
2013,Franklin County,32719,35963,39207,34.4,1809,23.1,2013,28,037
2013,George County,39482,43597,47712,25.7,4235,18.8,2013,28,039
2013,Greene County,34764,38192,41620,25.8,2619,23.7,2013,28,041
2013,Grenada County,28556,31703,34850,35.9,5377,25.2,2013,28,043
2013,Hancock County,40067,43870,47673,30.5,9108,20.2,2013,28,045
2013,Harrison County,39469,41657,43845,35.4,43428,22.7,2013,28,047
2013,Hinds County,32690,34826,36962,40.3,70594,29.7,2013,28,049
2013,Holmes County,20651,22674,24697,62.1,8126,45.7,2013,28,051
2013,Humphreys County,20357,22599,24841,64.7,4256,48.3,2013,28,053
2013,Issaquena County,28152,31254,34356,56.4,464,42.5,2013,28,055
2013,Itawamba County,36242,39927,43612,27.0,4350,19.4,2013,28,057
2013,Jackson County,45931,47813,49695,25.9,22820,16.4,2013,28,059
2013,Jasper County,30506,33606,36706,33.3,3956,24.2,2013,28,061
2013,Jefferson County,23793,26401,29009,49.7,2547,35.4,2013,28,063
2013,Jefferson Davis County,25195,27754,30313,44.3,3559,30.1,2013,28,065
2013,Jones County,32987,36204,39421,32.1,14586,21.6,2013,28,067
2013,Kemper County,27796,30849,33902,41.4,2851,30.4,2013,28,069
2013,Lafayette County,36763,40749,44735,29.7,12641,27.8,2013,28,071
2013,Lamar County,47229,51337,55445,21.8,9568,16.4,2013,28,073
2013,Lauderdale County,32192,35038,37884,38.8,20020,26.2,2013,28,075
2013,Lawrence County,32696,36317,39938,27.4,2525,20.2,2013,28,077
2013,Leake County,31147,34099,37051,48.2,5949,27.9,2013,28,079
2013,Lee County,39885,43221,46557,26.3,15100,18.0,2013,28,081
2013,Leflore County,22439,24704,26969,56.2,13273,44.8,2013,28,083
2013,Lincoln County,30457,33632,36807,34.8,9188,26.9,2013,28,085
2013,Lowndes County,35726,38839,41952,36.1,13778,23.5,2013,28,087
2013,Madison County,59816,64657,69498,18.2,12553,12.7,2013,28,089
2013,Marion County,29460,32628,35796,40.5,6980,27.5,2013,28,091
2013,Marshall County,33920,36728,39536,36.3,8078,23.4,2013,28,093
2013,Monroe County,32946,36264,39582,30.9,8133,22.8,2013,28,095
2013,Montgomery County,27606,30128,32650,36.6,2479,23.7,2013,28,097
2013,Neshoba County,31961,34719,37477,36.8,7237,24.9,2013,28,099
2013,Newton County,34190,36904,39618,32.1,4680,22.1,2013,28,101
2013,Noxubee County,23782,26459,29136,50.4,4213,38.6,2013,28,103
2013,Oktibbeha County,30689,33594,36499,32.7,13819,31.2,2013,28,105
2013,Panola County,30353,33129,35905,39.0,8839,25.9,2013,28,107
2013,Pearl River County,38808,41706,44604,34.6,12573,23.4,2013,28,109
2013,Perry County,31491,34771,38051,33.1,2880,24.0,2013,28,111
2013,Pike County,28169,30835,33501,42.3,11294,28.9,2013,28,113
2013,Pontotoc County,36914,40245,43576,23.9,4977,16.3,2013,28,115
2013,Prentiss County,31045,34219,37393,31.7,5162,21.1,2013,28,117
